employee_id,skill
2857,relational databases
2857,Microsoft Azure
2858,Java
2858,PyRestTest
2858,Spock
2858,JUNIT
2858,Python
2859,Python
2859,AWS
2859,relational databases
2859,Microsoft Azure
2860,AWS
2860,Java
2861,Kubernetes
2861,AWS
2861,Terraform
2861,Microsoft Azure
2862,Google Cloud
2862,AWS
2862,relational databases
2862,Microsoft Azure
2863,Python
2863,SQL
2863,Spark
2863,relational databases
2864,Python
2864,Google Cloud
2864,AWS
2864,relational databases
2865,Flutter
2865,Xamarin
2865,Android
2865,IOS
2866,Javascript
2866,Microsoft Azure
2866,Angular
2867,Firebase
2867,Microsoft Power BI
2867,Tableau
2868,Python
2868,Java
2868,Microsoft Azure
2869,JUNIT
2869,Java
2869,PyRestTest
2869,Python
2870,Scala
2870,Google Cloud
2870,relational databases
2871,Python
2871,Scala
2871,AWS
2871,Microsoft Azure
2872,Kotlin
2872,React Native
2872,Xamarin
2872,IOS
2873,JUNIT
2873,Postman
2873,Spock
2874,Java
2874,Postman
2874,Spock
2875,SQL
2875,Google Cloud
2875,Microsoft Power BI
2876,HTML/CSS
2876,Typescript
2876,Google Cloud
2876,AWS
2877,Google Cloud
2877,Java
2877,relational databases
2878,Python
2878,Java
2878,PyRestTest
2878,Spock
2879,AWS
2879,Microsoft Azure
2879,Firebase
2879,Google Cloud
2879,Microsoft Power BI
2880,SQL
2880,Google Cloud
2880,relational databases
2880,Microsoft Azure
2881,AWS
2881,Chef
2881,Microsoft Azure
2881,Kubernetes
2881,Google Cloud
2881,Docker Compose
2882,Python
2882,Google Cloud
2883,SQL
2883,Scala
2883,relational databases
2884,AWS
2884,Microsoft Azure
2884,Java
2884,Python
2884,relational databases
2885,JUNIT
2885,PyRestTest
2885,Spock
2886,Python
2886,Java
2886,relational databases
2886,Microsoft Azure
2887,AWS
2887,SQL
2887,Google Cloud
2887,Microsoft Power BI
2887,Tableau
2888,SQL
2888,Firebase
2888,Microsoft Power BI
2888,Microsoft Azure
2889,AWS
2889,Firebase
2889,Google Cloud
2889,Microsoft Power BI
2889,Tableau
2890,NoSQL databases
2890,AWS
2890,SQL
2890,Google Cloud
2890,Python
2890,Scala
2890,Spark
2891,Postman
2891,PyRestTest
2891,Spock
2891,JUNIT
2891,Python
2892,Microsoft Azure
2892,Typescript
2892,React
2892,HTML/CSS
2892,Google Cloud
2893,Microsoft Azure
2893,Google Cloud
2893,Python
2893,Spark
2893,Hadoop
2894,Google Cloud
2894,Terraform
2894,Puppet
2894,Chef
2895,Python
2895,AWS
2895,Java
2895,relational databases
2896,Flutter
2896,Kotlin
2896,Android
2896,Xamarin
2897,Kubernetes
2897,Chef
2897,Microsoft Azure
2897,Google Cloud
2898,AWS
2898,Microsoft Azure
2898,Firebase
2898,Microsoft Power BI
2898,Tableau
2899,NoSQL databases
2899,Microsoft Azure
2899,Google Cloud
2899,Python
2899,Scala
2900,Scala
2900,AWS
2900,Spark
2900,Hadoop
2901,Kotlin
2901,Flutter
2901,Android
2901,IOS
2902,AWS
2902,Microsoft Azure
2902,Firebase
2902,Microsoft Power BI
2902,Tableau
2903,Google Cloud
2903,Docker
2903,Chef
2903,Terraform
2904,Tableau
2904,Microsoft Power BI
2904,SQL
2904,Microsoft Azure
2905,Python
2905,JUNIT
2905,PyRestTest
2905,Postman
2906,SQL
2906,AWS
2906,Microsoft Azure
2906,Python
2907,AWS
2907,Microsoft Azure
2907,Java
2907,Python
2907,relational databases
2908,Python
2908,NoSQL databases
2908,AWS
2908,Google Cloud
2909,AWS
2909,Hadoop
2909,Google Cloud
2909,Java
2909,Python
2909,relational databases
2910,React Native
2910,Flutter
2910,Xamarin
2911,Chef
2911,Kubernetes
2911,Docker
2911,Puppet
2911,Terraform
2912,AWS
2912,HTML/CSS
2912,React
2912,Microsoft Azure
2913,SQL
2913,NoSQL databases
2913,Google Cloud
2913,Python
2914,Kotlin
2914,React Native
2914,Flutter
2915,AWS
2915,Microsoft Azure
2915,SQL
2915,Google Cloud
2915,Python
2916,AWS
2916,Kubernetes
2916,Docker
2916,Puppet
2916,Docker Compose
2917,AWS
2917,Microsoft Azure
2917,Typescript
2917,React
2917,Angular
2918,Microsoft Azure
2918,Python
2918,Scala
2918,Spark
2918,Hadoop
2919,HTML/CSS
2919,Javascript
2919,React
2920,Python
2920,Spock
2921,Docker Compose
2921,Puppet
2922,Google Cloud
2922,Microsoft Power BI
2923,Typescript
2923,Microsoft Azure
2923,Angular
2924,Python
2924,relational databases
2924,Hadoop
2924,Microsoft Azure
2925,NoSQL databases
2925,Microsoft Azure
2925,Google Cloud
2925,Spark
2925,relational databases
2926,React Native
2926,Xamarin
2926,Android
2926,Flutter
2927,React Native
2927,Xamarin
2927,Flutter
2928,Kotlin
2928,React Native
2928,Android
2929,Python
2929,Google Cloud
2929,AWS
2929,Java
2930,Python
2930,PyRestTest
2930,Spock
2931,HTML/CSS
2931,Javascript
2931,AWS
2931,React
2932,SQL
2932,Firebase
2932,Microsoft Power BI
2932,Tableau
2933,AWS
2933,Microsoft Azure
2933,Docker
2933,Google Cloud
2933,Terraform
2934,Python
2934,SQL
2934,Spark
2934,relational databases
2935,Google Cloud
2935,Microsoft Power BI
2935,Tableau
2936,Microsoft Azure
2936,SQL
2936,Google Cloud
2936,Java
2936,Python
2936,Spark
2937,SQL
2937,Google Cloud
2937,Tableau
2938,AWS
2938,Java
2938,relational databases
2939,SQL
2939,Scala
2939,Google Cloud
2939,Hadoop
2940,React Native
2940,Flutter
2940,Xamarin
2940,IOS
2941,Google Cloud
2941,relational databases
2941,AWS
2942,NoSQL databases
2942,Microsoft Azure
2942,SQL
2942,Google Cloud
2942,Spark
2942,Hadoop
2943,SQL
2943,relational databases
2943,Microsoft Azure
2943,Python
2944,JUNIT
2944,Spock
2944,Python
2945,Hadoop
2945,Google Cloud
2945,relational databases
2946,Google Cloud
2946,Microsoft Azure
2946,Tableau
2947,Kotlin
2947,React Native
2947,Xamarin
2947,Android
2948,AWS
2948,Microsoft Azure
2948,Google Cloud
2948,Microsoft Power BI
2948,Tableau
2949,SQL
2949,Microsoft Power BI
2949,Tableau
2950,AWS
2950,Chef
2950,Microsoft Azure
2950,Docker
2950,Google Cloud
2950,Puppet
2951,React
2951,Javascript
2951,Angular
2952,Java
2952,Spock
2953,Java
2953,PyRestTest
2953,Spock
2953,Python
2953,Postman
2954,Python
2954,Java
2954,JUNIT
2954,Spock
2955,Microsoft Azure
2955,SQL
2955,Firebase
2955,Microsoft Power BI
2955,Tableau
2956,SQL
2956,NoSQL databases
2956,Scala
2957,Docker Compose
2957,AWS
2957,Puppet
2957,Microsoft Azure
2958,Docker Compose
2958,Kubernetes
2958,Chef
2958,Puppet
2959,Kotlin
2959,React Native
2959,Xamarin
2959,Flutter
2960,AWS
2960,SQL
2960,relational databases
2960,Google Cloud
2960,Spark
2960,Hadoop
2961,AWS
2961,SQL
2961,Firebase
2961,Microsoft Power BI
2961,Tableau
2962,Python
2962,Scala
2962,Google Cloud
2962,AWS
2963,Kotlin
2963,Android
2964,HTML/CSS
2964,Microsoft Azure
2964,Angular
2965,AWS
2965,React
2965,Microsoft Azure
2966,Kotlin
2966,React Native
2966,Android
2967,JUNIT
2967,Postman
2967,Python
2968,Scala
2968,Google Cloud
2968,Microsoft Azure
2969,React Native
2969,Flutter
2969,Android
2970,Python
2970,PyRestTest
2970,Spock
2971,Typescript
2971,HTML/CSS
2971,Microsoft Azure
2972,Kotlin
2972,React Native
2972,Flutter
2973,Firebase
2973,Microsoft Power BI
2973,Microsoft Azure
2973,Tableau
2974,JUNIT
2974,PyRestTest
2974,Python
2975,Google Cloud
2975,Firebase
2975,Microsoft Power BI
2975,AWS
2976,JUNIT
2976,Java
2976,PyRestTest
2976,Spock
2976,Python
2977,Python
2977,Postman
2977,PyRestTest
2977,Spock
2978,Kubernetes
2978,Docker
2978,Puppet
2979,HTML/CSS
2979,Microsoft Azure
2979,React
2979,AWS
2980,Java
2980,PyRestTest
2980,Spock
2980,Python
2980,Postman
2981,AWS
2981,Java
2981,relational databases
2982,Microsoft Azure
2982,Typescript
2982,React
2982,HTML/CSS
2982,Angular
2983,Google Cloud
2983,Python
2983,Scala
2983,Spark
2983,relational databases
2984,Kotlin
2984,React Native
2984,Xamarin
2984,Android
2985,Microsoft Power BI
2985,Google Cloud
2985,Microsoft Azure
2985,Tableau
2986,Google Cloud
2986,Java
2986,relational databases
2987,React Native
2987,Android
2987,Flutter
2988,React Native
2988,Flutter
2988,IOS
2989,Google Cloud
2989,Typescript
2989,HTML/CSS
2989,Microsoft Azure
2990,Google Cloud
2990,Microsoft Azure
2990,Tableau
2991,NoSQL databases
2991,Scala
2991,Microsoft Azure
2992,Typescript
2992,HTML/CSS
2992,Javascript
2992,React
2993,Kotlin
2993,React Native
2993,Xamarin
2993,IOS
2994,React Native
2994,Android
2994,IOS
2995,SQL
2995,Google Cloud
2995,Microsoft Power BI
2995,Microsoft Azure
2996,Microsoft Azure
2996,Google Cloud
2996,Java
2996,Python
2996,relational databases
2997,Google Cloud
2997,HTML/CSS
2997,AWS
2997,Angular
2998,NoSQL databases
2998,Google Cloud
2998,Spark
2998,Microsoft Azure
2999,AWS
2999,Microsoft Azure
2999,SQL
2999,Python
2999,Scala
2999,Spark
2999,Hadoop
3000,
